X,Y,Elevation,Target
549659.0,213764.0,126.0,3
549659.0,213764.0,128.0,3
549659.0,213764.0,130.0,3
549659.0,213764.0,132.0,4
549659.0,213764.0,134.0,4
549659.0,213764.0,136.0,4
549659.0,213764.0,138.0,5
549659.0,213764.0,140.0,5
549659.0,213764.0,142.0,5
549659.0,213766.0,78.0,0
549659.0,213766.0,80.0,0
549659.0,213766.0,82.0,0
549659.0,213766.0,84.0,0
549659.0,213766.0,86.0,0
549659.0,213766.0,88.0,0
549659.0,213766.0,90.0,0
549659.0,213766.0,92.0,0
549659.0,213766.0,94.0,0
549659.0,213766.0,96.0,0
549659.0,213766.0,98.0,0
549659.0,213766.0,100.0,0
549659.0,213766.0,102.0,1
549659.0,213766.0,104.0,1
549659.0,213766.0,106.0,1
549659.0,213766.0,108.0,1
549659.0,213766.0,110.0,1
549659.0,213766.0,112.0,1
549659.0,213766.0,114.0,1
549659.0,213766.0,116.0,2
549659.0,213766.0,118.0,2
549659.0,213766.0,120.0,2
549659.0,213766.0,122.0,2
549659.0,213766.0,124.0,2
549659.0,213766.0,126.0,3
549659.0,213766.0,128.0,3
549659.0,213766.0,130.0,3
549659.0,213766.0,132.0,4
549659.0,213766.0,134.0,4
549659.0,213766.0,136.0,5
549659.0,213766.0,138.0,5
549659.0,213766.0,140.0,5
549659.0,213766.0,142.0,6
549659.0,213768.0,78.0,0
549659.0,213768.0,80.0,0
549659.0,213768.0,82.0,0
549659.0,213768.0,84.0,0
549659.0,213768.0,86.0,0
549659.0,213768.0,88.0,0
549659.0,213768.0,90.0,0
549659.0,213768.0,92.0,0
549659.0,213768.0,94.0,0
549659.0,213768.0,96.0,0
549659.0,213768.0,98.0,0
549659.0,213768.0,100.0,1
549659.0,213768.0,102.0,1
549659.0,213768.0,104.0,1
549659.0,213768.0,106.0,1
549659.0,213768.0,108.0,1
549659.0,213768.0,110.0,1
549659.0,213768.0,112.0,1
549659.0,213768.0,114.0,1
549659.0,213768.0,116.0,2
549659.0,213768.0,118.0,2
549659.0,213768.0,120.0,2
549659.0,213768.0,122.0,2
549659.0,213768.0,124.0,3
549659.0,213768.0,126.0,3
549659.0,213768.0,128.0,3
549659.0,213768.0,130.0,4
549659.0,213768.0,132.0,4
549659.0,213768.0,134.0,4
549659.0,213768.0,136.0,5
549659.0,213768.0,138.0,5
549659.0,213768.0,140.0,5
549659.0,213768.0,142.0,6
549659.0,213770.0,78.0,0
549659.0,213770.0,80.0,0
549659.0,213770.0,82.0,0
549659.0,213770.0,84.0,1
549659.0,213770.0,86.0,0
549659.0,213770.0,88.0,0
549659.0,213770.0,90.0,0
549659.0,213770.0,92.0,0
549659.0,213770.0,94.0,0
549659.0,213770.0,96.0,0
549659.0,213770.0,98.0,0
549659.0,213770.0,100.0,1
549659.0,213770.0,102.0,1
549659.0,213770.0,104.0,1
549659.0,213770.0,106.0,1
549659.0,213770.0,108.0,1
549659.0,213770.0,110.0,1
549659.0,213770.0,112.0,1
549659.0,213770.0,114.0,2
549659.0,213770.0,116.0,2
549659.0,213770.0,118.0,2
549659.0,213770.0,120.0,2
549659.0,213770.0,122.0,2
549659.0,213770.0,124.0,3
549659.0,213770.0,126.0,3
549659.0,213770.0,128.0,3
549659.0,213770.0,130.0,4
549659.0,213770.0,132.0,4
549659.0,213770.0,134.0,4
549659.0,213770.0,136.0,5
549659.0,213770.0,138.0,5
549659.0,213770.0,140.0,5
549659.0,213770.0,142.0,6
549659.0,213772.0,78.0,0
549659.0,213772.0,80.0,0
549659.0,213772.0,82.0,0
549659.0,213772.0,84.0,1
549659.0,213772.0,86.0,0
549659.0,213772.0,88.0,0
549659.0,213772.0,90.0,0
549659.0,213772.0,92.0,0
549659.0,213772.0,94.0,1
549659.0,213772.0,96.0,1
549659.0,213772.0,98.0,1
549659.0,213772.0,100.0,1
549659.0,213772.0,102.0,1
549659.0,213772.0,104.0,1
549659.0,213772.0,106.0,1
549659.0,213772.0,108.0,1
549659.0,213772.0,110.0,1
549659.0,213772.0,112.0,1
549659.0,213772.0,114.0,2
549659.0,213772.0,116.0,2
549659.0,213772.0,118.0,2
549659.0,213772.0,120.0,2
549659.0,213772.0,122.0,3
549659.0,213772.0,124.0,3
549659.0,213772.0,126.0,3
549659.0,213772.0,128.0,3
549659.0,213772.0,130.0,4
549659.0,213772.0,132.0,4
549659.0,213772.0,134.0,5
549659.0,213772.0,136.0,5
549659.0,213772.0,138.0,5
549659.0,213772.0,140.0,6
549659.0,213772.0,142.0,6
549659.0,213774.0,78.0,0
549659.0,213774.0,80.0,0
549659.0,213774.0,82.0,1
549659.0,213774.0,84.0,1
549659.0,213774.0,86.0,0
549659.0,213774.0,88.0,0
549659.0,213774.0,90.0,0
549659.0,213774.0,92.0,0
549659.0,213774.0,94.0,1
549659.0,213774.0,96.0,1
549659.0,213774.0,98.0,1
549659.0,213774.0,100.0,1
549659.0,213774.0,102.0,1
549659.0,213774.0,104.0,1
549659.0,213774.0,106.0,1
549659.0,213774.0,108.0,1
549659.0,213774.0,110.0,1
549659.0,213774.0,112.0,2
549659.0,213774.0,114.0,2
549659.0,213774.0,116.0,2
549659.0,213774.0,118.0,2
549659.0,213774.0,120.0,2
549659.0,213774.0,122.0,3
549659.0,213774.0,124.0,3
549659.0,213774.0,126.0,3
549659.0,213774.0,128.0,4
549659.0,213774.0,130.0,4
549659.0,213774.0,132.0,4
549659.0,213774.0,134.0,5
549659.0,213774.0,136.0,5
549659.0,213774.0,138.0,5
549659.0,213774.0,140.0,6
549659.0,213774.0,142.0,6
549659.0,213776.0,78.0,0
549659.0,213776.0,80.0,0
549659.0,213776.0,82.0,1
549659.0,213776.0,84.0,1
549659.0,213776.0,86.0,1
549659.0,213776.0,88.0,0
549659.0,213776.0,90.0,0
549659.0,213776.0,92.0,1
549659.0,213776.0,94.0,1
549659.0,213776.0,96.0,1
549659.0,213776.0,98.0,1
549659.0,213776.0,100.0,1
549659.0,213776.0,102.0,1
549659.0,213776.0,104.0,1
549659.0,213776.0,106.0,1
549659.0,213776.0,108.0,1
549659.0,213776.0,110.0,1
549659.0,213776.0,112.0,2
549659.0,213776.0,114.0,2
549659.0,213776.0,116.0,2
549659.0,213776.0,118.0,2
549659.0,213776.0,120.0,3
549659.0,213776.0,122.0,3
549659.0,213776.0,124.0,3
549659.0,213776.0,126.0,3
549659.0,213776.0,128.0,4
549659.0,213776.0,130.0,4
549659.0,213776.0,132.0,4
549659.0,213776.0,134.0,5
549659.0,213776.0,136.0,5
549659.0,213776.0,138.0,5
549659.0,213776.0,140.0,6
549659.0,213776.0,142.0,6
549659.0,213778.0,78.0,0
549659.0,213778.0,80.0,0
549659.0,213778.0,82.0,1
549659.0,213778.0,84.0,1
549659.0,213778.0,86.0,1
549659.0,213778.0,88.0,0
549659.0,213778.0,90.0,1
549659.0,213778.0,92.0,1
549659.0,213778.0,94.0,1
549659.0,213778.0,96.0,1
549659.0,213778.0,98.0,1
549659.0,213778.0,100.0,1
549659.0,213778.0,102.0,1
549659.0,213778.0,104.0,1
549659.0,213778.0,106.0,1
549659.0,213778.0,108.0,1
549659.0,213778.0,110.0,2
549659.0,213778.0,112.0,2
549659.0,213778.0,114.0,2
549659.0,213778.0,116.0,2
549659.0,213778.0,118.0,2
549659.0,213778.0,120.0,3
549659.0,213778.0,122.0,3
549659.0,213778.0,124.0,3
549659.0,213778.0,126.0,3
549659.0,213778.0,128.0,4
549659.0,213778.0,130.0,4
549659.0,213778.0,132.0,4
549659.0,213778.0,134.0,5
549659.0,213778.0,136.0,5
549659.0,213778.0,138.0,5
549659.0,213778.0,140.0,6
549659.0,213778.0,142.0,6
549659.0,213780.0,78.0,0
549659.0,213780.0,80.0,0
549659.0,213780.0,82.0,0
549659.0,213780.0,84.0,1
549659.0,213780.0,86.0,0
549659.0,213780.0,88.0,0
549659.0,213780.0,90.0,1
549659.0,213780.0,92.0,1
549659.0,213780.0,94.0,1
549659.0,213780.0,96.0,1
549659.0,213780.0,98.0,1
549659.0,213780.0,100.0,1
549659.0,213780.0,102.0,1
549659.0,213780.0,104.0,1
549659.0,213780.0,106.0,1
549659.0,213780.0,108.0,1
549659.0,213780.0,110.0,2
549659.0,213780.0,112.0,2
549659.0,213780.0,114.0,2
549659.0,213780.0,116.0,2
549659.0,213780.0,118.0,3
549659.0,213780.0,120.0,3
549659.0,213780.0,122.0,3
549659.0,213780.0,124.0,3
549659.0,213780.0,126.0,3
549659.0,213780.0,128.0,4
549659.0,213780.0,130.0,4
549659.0,213780.0,132.0,4
549659.0,213780.0,134.0,5
549659.0,213780.0,136.0,5
549659.0,213780.0,138.0,5
549659.0,213780.0,140.0,6
549659.0,213780.0,142.0,6
549659.0,213782.0,78.0,0
549659.0,213782.0,80.0,0
549659.0,213782.0,82.0,0
549659.0,213782.0,84.0,1
549659.0,213782.0,86.0,0
549659.0,213782.0,88.0,0
549659.0,213782.0,90.0,1
549659.0,213782.0,92.0,1
549659.0,213782.0,94.0,1
549659.0,213782.0,96.0,1
549659.0,213782.0,98.0,1
549659.0,213782.0,100.0,1
549659.0,213782.0,102.0,1
549659.0,213782.0,104.0,1
549659.0,213782.0,106.0,1
549659.0,213782.0,108.0,2
549659.0,213782.0,110.0,2
549659.0,213782.0,112.0,2
549659.0,213782.0,114.0,2
549659.0,213782.0,116.0,2
549659.0,213782.0,118.0,3
549659.0,213782.0,120.0,3
549659.0,213782.0,122.0,3
549659.0,213782.0,124.0,3
549659.0,213782.0,126.0,4
549659.0,213782.0,128.0,4
549659.0,213782.0,130.0,4
549659.0,213782.0,132.0,5
549659.0,213782.0,134.0,5
549659.0,213782.0,136.0,5
549659.0,213782.0,138.0,6
549659.0,213782.0,140.0,6
549659.0,213782.0,142.0,6
549659.0,213784.0,78.0,0
549659.0,213784.0,80.0,0
549659.0,213784.0,82.0,0
549659.0,213784.0,84.0,0
549659.0,213784.0,86.0,0
549659.0,213784.0,88.0,0
549659.0,213784.0,90.0,0
549659.0,213784.0,92.0,1
549659.0,213784.0,94.0,1
549659.0,213784.0,96.0,1
549659.0,213784.0,98.0,1
549659.0,213784.0,100.0,1
549659.0,213784.0,102.0,1
549659.0,213784.0,104.0,1
549659.0,213784.0,106.0,1
549659.0,213784.0,108.0,2
549659.0,213784.0,110.0,2
549659.0,213784.0,112.0,2
549659.0,213784.0,114.0,2
549659.0,213784.0,116.0,2
549659.0,213784.0,118.0,3
549659.0,213784.0,120.0,3
549659.0,213784.0,122.0,3
549659.0,213784.0,124.0,3
549659.0,213784.0,126.0,4
549659.0,213784.0,128.0,4
549659.0,213784.0,130.0,4
549659.0,213784.0,132.0,5
549659.0,213784.0,134.0,5
549659.0,213784.0,136.0,5
549659.0,213784.0,138.0,6
549659.0,213784.0,140.0,6
549659.0,213784.0,142.0,6
549659.0,213786.0,78.0,0
549659.0,213786.0,80.0,0
549659.0,213786.0,82.0,0
549659.0,213786.0,84.0,0
549659.0,213786.0,86.0,0
549659.0,213786.0,88.0,0
549659.0,213786.0,90.0,0
549659.0,213786.0,92.0,1
549659.0,213786.0,94.0,1
549659.0,213786.0,96.0,1
549659.0,213786.0,98.0,1
549659.0,213786.0,100.0,1
549659.0,213786.0,102.0,1
549659.0,213786.0,104.0,1
549659.0,213786.0,106.0,1
